City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
0,Kavieng,PG,-2.5744,150.7967,81.64,76,3,9.04,clear sky,2021-08-01 20:55:54
1,Hermanus,ZA,-34.4187,19.2345,57.9,78,94,4.34,overcast clouds,2021-08-01 20:55:54
2,Upernavik,GL,72.7868,-56.1549,43.11,79,26,13.22,scattered clouds,2021-08-01 20:55:55
3,Vaini,TO,-21.2,-175.2,71.76,83,20,21.85,few clouds,2021-08-01 20:55:55
4,Zinder,NE,13.8072,8.9881,89.85,44,87,10.2,overcast clouds,2021-08-01 20:55:56
5,Butaritari,KI,3.0707,172.7902,83.05,69,13,9.78,few clouds,2021-08-01 20:55:56
6,Castro,BR,-24.7911,-50.0119,50.13,82,69,2.8,broken clouds,2021-08-01 20:55:56
7,Burnie,AU,-41.0667,145.9167,45.19,82,95,5.53,overcast clouds,2021-08-01 20:55:56
8,Albany,US,42.6001,-73.9662,76.87,74,82,1.01,broken clouds,2021-08-01 20:52:48
9,Lossiemouth,GB,57.7214,-3.2834,55.74,80,100,6.78,overcast clouds,2021-08-01 20:55:57
10,Dikson,RU,73.5069,80.5464,39.58,99,98,7.49,overcast clouds,2021-08-01 20:55:57
11,Saint-Georges,GD,12.0564,-61.7485,85.68,79,20,17.27,few clouds,2021-08-01 20:54:32
12,Alofi,NU,-19.0595,-169.9187,76.89,73,75,17.27,broken clouds,2021-08-01 20:55:58
13,Arraial Do Cabo,BR,-22.9661,-42.0278,75.16,68,20,13.8,few clouds,2021-08-01 20:55:58
14,Nikolskoye,RU,59.7035,30.7861,64.02,86,7,5.17,clear sky,2021-08-01 20:55:58
15,Evanston,US,42.0411,-87.6901,79.72,62,40,5.99,scattered clouds,2021-08-01 20:51:43
16,Vila Franca Do Campo,PT,37.7167,-25.4333,72.01,96,83,8.63,broken clouds,2021-08-01 20:55:59
17,Mataura,NZ,-46.1927,168.8643,40.48,97,73,3.2,broken clouds,2021-08-01 20:55:59
18,Tiksi,RU,71.6872,128.8694,45.91,74,25,5.48,scattered clouds,2021-08-01 20:55:59
19,Busselton,AU,-33.65,115.3333,53.04,68,90,7.27,overcast clouds,2021-08-01 20:55:59
20,Ancud,CL,-41.8697,-73.8203,49.53,73,50,4.36,scattered clouds,2021-08-01 20:56:00
21,Hamilton,US,39.1834,-84.5333,81.0,81,28,1.01,scattered clouds,2021-08-01 20:54:59
22,Jamestown,US,42.097,-79.2353,70.3,70,75,5.99,broken clouds,2021-08-01 20:54:33
23,Hithadhoo,MV,-0.6,73.0833,80.78,73,87,6.46,moderate rain,2021-08-01 20:56:00
24,Acapulco,MX,16.8634,-99.8901,87.78,66,96,8.37,overcast clouds,2021-08-01 20:56:01
25,Belmonte,BR,-15.8631,-38.8828,71.6,75,86,14.61,overcast clouds,2021-08-01 20:56:01
26,Ushuaia,AR,-54.8,-68.3,46.06,49,20,17.27,few clouds,2021-08-01 20:56:01
27,Kingman,US,35.1894,-114.053,98.29,23,0,11.68,clear sky,2021-08-01 20:56:02
28,Sistranda,NO,63.7256,8.834,50.9,70,100,12.19,light rain,2021-08-01 20:56:02
29,Zambezi,ZM,-13.5432,23.1047,59.36,46,1,5.93,clear sky,2021-08-01 20:56:02
30,Rikitea,PF,-23.1203,-134.9692,69.28,59,68,22.73,broken clouds,2021-08-01 20:56:03
31,Ahipara,NZ,-35.1667,173.1667,56.77,81,64,10.02,broken clouds,2021-08-01 20:56:03
32,Tulun,RU,54.5611,100.5792,55.06,98,100,10.22,light rain,2021-08-01 20:56:03
33,Tura,IN,25.5198,90.2201,73.62,98,88,3.49,overcast clouds,2021-08-01 20:46:39
34,Ribeira Grande,PT,38.5167,-28.7,75.6,88,40,12.66,scattered clouds,2021-08-01 20:56:04
35,Chapleau,CA,47.8405,-83.4034,64.49,63,75,8.05,broken clouds,2021-08-01 20:56:04
36,Port Elizabeth,ZA,-33.918,25.5701,61.09,72,75,29.93,broken clouds,2021-08-01 20:52:53
37,Rocha,UY,-34.4833,-54.3333,47.44,92,3,4.61,clear sky,2021-08-01 20:56:05
38,Sao Joao Da Barra,BR,-21.6403,-41.0511,68.09,66,89,8.37,overcast clouds,2021-08-01 20:56:05
39,Avarua,CK,-21.2078,-159.775,75.25,94,75,19.57,moderate rain,2021-08-01 20:56:05
40,Portland,US,45.5234,-122.6762,94.44,42,16,1.01,few clouds,2021-08-01 20:55:04
41,Mahebourg,MU,-20.4081,57.7,68.29,88,75,10.36,light rain,2021-08-01 20:56:06
42,Navalmoral De La Mata,ES,39.8916,-5.5406,71.58,39,64,5.41,broken clouds,2021-08-01 20:53:50
43,Soma,TR,39.1855,27.6094,78.89,40,0,5.82,clear sky,2021-08-01 20:56:06
44,Asosa,ET,10.0667,34.5333,59.34,86,100,3.09,overcast clouds,2021-08-01 20:56:06
45,Cape Town,ZA,-33.9258,18.4232,58.12,81,40,3.44,scattered clouds,2021-08-01 20:52:41
46,New Norfolk,AU,-42.7826,147.0587,37.76,83,20,2.39,few clouds,2021-08-01 20:56:07
47,Kalakamati,BW,-20.5929,27.3121,53.58,48,0,8.5,clear sky,2021-08-01 20:56:07
48,Punta Arenas,CL,-53.15,-70.9167,46.51,66,40,11.5,scattered clouds,2021-08-01 20:56:07
49,Dong Hoi,VN,17.4833,106.6,83.48,71,100,9.82,overcast clouds,2021-08-01 20:56:07
50,Piney Green,US,34.716,-77.3202,86.95,60,94,14.56,overcast clouds,2021-08-01 20:56:08
51,Sitka,US,57.0531,-135.33,62.83,82,99,4.29,overcast clouds,2021-08-01 20:56:08
52,Jamame,SO,0.0722,42.7506,74.25,85,53,13.53,broken clouds,2021-08-01 20:56:08
53,Kapaa,US,22.0752,-159.319,84.18,83,86,1.99,moderate rain,2021-08-01 20:56:09
54,Atuona,PF,-9.8,-139.0333,77.14,69,32,11.86,scattered clouds,2021-08-01 20:56:09
55,Sorland,NO,67.667,12.6934,48.99,74,95,12.48,overcast clouds,2021-08-01 20:56:09
56,Neuquen,AR,-38.9516,-68.0591,60.69,48,0,2.3,clear sky,2021-08-01 20:53:51
57,Codrington,AU,-38.2667,141.9667,43.05,85,0,15.9,clear sky,2021-08-01 20:56:10
58,College,US,64.8569,-147.8028,73.09,56,20,3.44,few clouds,2021-08-01 20:56:10
59,Chokurdakh,RU,70.6333,147.9167,39.0,71,18,7.65,few clouds,2021-08-01 20:56:10
60,Barstow,US,34.8986,-117.0228,101.52,17,0,5.88,clear sky,2021-08-01 20:56:11
61,Puerto Ayora,EC,-0.7393,-90.3518,76.96,88,48,5.99,scattered clouds,2021-08-01 20:56:11
62,Sahuaripa,MX,29.05,-109.2333,97.18,37,0,4.05,clear sky,2021-08-01 20:56:11
63,Vestmannaeyjar,IS,63.4427,-20.2734,52.79,93,90,9.22,overcast clouds,2021-08-01 20:56:12
64,Bengkulu,ID,-3.8004,102.2655,74.1,90,96,4.54,overcast clouds,2021-08-01 20:56:12
65,Tuktoyaktuk,CA,69.4541,-133.0374,71.6,64,75,13.8,broken clouds,2021-08-01 20:56:12
66,Vila,PT,42.0304,-8.1588,56.75,92,100,1.14,light rain,2021-08-01 20:56:13
67,Bambous Virieux,MU,-20.3428,57.7575,68.25,88,75,10.36,light rain,2021-08-01 20:56:13
68,Severnoye,RU,56.3491,78.3619,57.13,77,61,5.99,broken clouds,2021-08-01 20:56:13
69,Georgetown,MY,5.4112,100.3354,76.95,93,20,5.01,few clouds,2021-08-01 20:56:13
70,Baykit,RU,61.67,96.37,58.39,94,100,2.06,overcast clouds,2021-08-01 20:56:14
71,Lebu,CL,-37.6167,-73.65,52.11,73,29,18.32,scattered clouds,2021-08-01 20:56:14
72,Waddan,LY,29.1614,16.139,89.08,19,0,15.19,clear sky,2021-08-01 20:56:14
73,Hilo,US,19.7297,-155.09,79.25,83,76,7.0,broken clouds,2021-08-01 20:56:15
74,Bredasdorp,ZA,-34.5322,20.0403,58.32,67,79,6.91,broken clouds,2021-08-01 20:56:15
75,Ponta Do Sol,PT,32.6667,-17.1,72.72,73,1,5.55,clear sky,2021-08-01 20:56:15
76,Plover,US,44.4564,-89.544,77.85,57,42,5.99,scattered clouds,2021-08-01 20:56:15
77,Torbay,CA,47.6666,-52.7314,70.57,64,40,18.41,scattered clouds,2021-08-01 20:56:16
78,Bathsheba,BB,13.2167,-59.5167,86.61,70,20,11.5,few clouds,2021-08-01 20:56:16
79,Bluff,NZ,-46.6,168.3333,40.8,86,96,8.05,overcast clouds,2021-08-01 20:56:16
80,Fagernes,NO,60.9858,9.2324,56.26,85,98,0.89,overcast clouds,2021-08-01 20:56:17
81,Namatanai,PG,-3.6667,152.4333,79.18,83,10,6.93,clear sky,2021-08-01 20:46:27
82,Ilulissat,GL,69.2167,-51.1,51.42,57,0,9.44,clear sky,2021-08-01 20:56:17
83,Tirodi,IN,21.6833,79.7,74.97,85,100,8.77,overcast clouds,2021-08-01 20:56:17
84,Labuan,MY,5.2767,115.2417,77.36,88,20,3.0,thunderstorm,2021-08-01 20:51:46
85,Cayenne,GF,4.9333,-52.3333,86.04,77,18,5.01,few clouds,2021-08-01 20:56:18
86,Vilyuysk,RU,63.7553,121.6247,63.46,69,94,4.59,overcast clouds,2021-08-01 20:56:18
87,Clyde River,CA,70.4692,-68.5914,43.03,87,90,16.11,overcast clouds,2021-08-01 20:56:18
88,Khani,GE,41.9563,42.9566,62.17,95,92,1.88,overcast clouds,2021-08-01 20:56:19
89,Novopokrovka,UA,49.8425,36.5477,75.58,50,96,3.2,overcast clouds,2021-08-01 20:56:19
90,Zhigansk,RU,66.7697,123.3711,62.87,68,57,12.55,broken clouds,2021-08-01 20:56:19
91,Cairns,AU,-16.9167,145.7667,66.15,96,40,6.91,scattered clouds,2021-08-01 20:55:38
92,Maragogi,BR,-9.0122,-35.2225,73.6,80,11,15.79,few clouds,2021-08-01 20:54:36
93,Port Alfred,ZA,-33.5906,26.891,61.02,83,26,25.99,scattered clouds,2021-08-01 20:56:20
94,Sabang,ID,5.8933,95.3214,82.31,74,100,26.26,overcast clouds,2021-08-01 20:56:20
95,Asifabad,IN,19.3667,79.2833,77.05,84,100,8.57,overcast clouds,2021-08-01 20:56:20
96,Dingle,PH,10.9995,122.6711,77.7,87,100,8.79,overcast clouds,2021-08-01 20:56:21
97,Nichinan,JP,31.6,131.3667,77.76,89,53,1.99,broken clouds,2021-08-01 20:56:21
98,Olafsvik,IS,64.8945,-23.7142,53.89,92,99,1.21,overcast clouds,2021-08-01 20:56:21
99,Saint-Philippe,RE,-21.3585,55.7679,67.55,75,49,10.04,scattered clouds,2021-08-01 20:56:22
100,Kendari,ID,-3.945,122.4989,72.81,95,90,2.62,overcast clouds,2021-08-01 20:56:22
101,East London,ZA,-33.0153,27.9116,62.64,60,24,20.58,few clouds,2021-08-01 20:56:22
102,Serebryansk,KZ,49.6925,83.2892,51.35,60,0,1.66,clear sky,2021-08-01 20:56:23
103,Berdigestyakh,RU,62.0989,126.6992,62.76,64,100,4.99,overcast clouds,2021-08-01 20:51:25
104,Zyryanka,RU,65.75,150.85,44.37,65,26,13.02,scattered clouds,2021-08-01 20:56:23
105,Visnes,NO,59.3556,5.2242,59.58,76,5,32.21,clear sky,2021-08-01 20:56:23
106,Ebolowa,CM,2.9,11.15,68.94,98,100,3.2,overcast clouds,2021-08-01 20:56:24
107,Mezhova,UA,48.2532,36.7347,74.12,53,6,0.72,clear sky,2021-08-01 20:56:24
108,Lasa,IT,46.6166,10.7002,55.02,96,91,6.4,overcast clouds,2021-08-01 20:56:24
109,Great Falls,US,47.5002,-111.3008,98.92,17,1,8.01,clear sky,2021-08-01 20:56:24
110,Sovetskiy,RU,61.3614,63.5842,55.27,96,6,5.84,clear sky,2021-08-01 20:56:25
111,Kieta,PG,-6.2167,155.6333,78.85,83,10,2.64,clear sky,2021-08-01 20:56:25
112,Kaitangata,NZ,-46.2817,169.8464,43.18,95,22,4.83,few clouds,2021-08-01 20:56:25
113,Bilma,NE,18.6853,12.9164,96.69,10,0,4.32,clear sky,2021-08-01 20:56:26
114,Hasaki,JP,35.7333,140.8333,77.29,88,12,5.82,few clouds,2021-08-01 20:56:26
115,Coquimbo,CL,-29.9533,-71.3436,60.53,72,0,11.5,clear sky,2021-08-01 20:56:23
116,Pangnirtung,CA,66.1451,-65.7125,50.0,81,90,5.75,overcast clouds,2021-08-01 20:56:26
117,Kandrian,PG,-6.2167,149.55,77.29,85,84,9.64,broken clouds,2021-08-01 20:56:27
118,Nara,JP,34.6851,135.8049,81.25,94,88,2.93,overcast clouds,2021-08-01 20:56:27
119,Vanimo,PG,-2.6741,141.3028,76.51,90,31,5.01,moderate rain,2021-08-01 20:56:27
120,Qasigiannguit,GL,68.8193,-51.1922,51.51,57,1,6.8,clear sky,2021-08-01 20:56:27
121,Omsukchan,RU,62.5333,155.8,34.43,100,100,8.32,light rain,2021-08-01 20:46:30
122,Etropole,BG,42.8333,24.0,82.56,28,0,5.08,clear sky,2021-08-01 20:56:28
123,Qaanaaq,GL,77.484,-69.3632,43.07,80,87,1.32,overcast clouds,2021-08-01 20:56:28
124,Hibbing,US,47.4272,-92.9377,74.7,30,40,8.68,scattered clouds,2021-08-01 20:56:29
125,Esperance,AU,-33.8667,121.9,51.64,59,57,23.55,broken clouds,2021-08-01 20:56:29
126,Kargasok,RU,59.0556,80.8572,49.89,89,33,4.0,scattered clouds,2021-08-01 20:46:45
127,Fort Nelson,CA,58.8053,-122.7002,83.79,45,1,3.44,clear sky,2021-08-01 20:56:29
128,Saint-Joseph,RE,-21.3667,55.6167,66.56,72,38,10.2,scattered clouds,2021-08-01 20:56:30
129,Kalikino,RU,52.9493,39.8269,72.72,53,85,4.52,overcast clouds,2021-08-01 20:56:30
130,Rio Branco,BR,-9.9747,-67.81,88.41,40,0,8.05,clear sky,2021-08-01 20:51:52
131,Sayyan,YE,15.1718,44.3244,62.53,67,98,5.84,overcast clouds,2021-08-01 20:56:30
132,Hobyo,SO,5.3505,48.5268,77.7,79,5,23.02,clear sky,2021-08-01 20:56:31
133,Mao,ES,39.8885,4.2658,70.36,73,20,4.61,few clouds,2021-08-01 20:56:31
134,Zhoucheng,CN,35.9122,116.3117,73.08,93,3,7.99,clear sky,2021-08-01 20:56:31
135,Faanui,PF,-16.4833,-151.75,77.47,69,38,15.12,scattered clouds,2021-08-01 20:56:31
136,Saskylakh,RU,71.9167,114.0833,69.12,49,0,4.27,clear sky,2021-08-01 20:56:32
137,Alnashi,RU,56.1874,52.4792,65.43,67,100,6.55,overcast clouds,2021-08-01 20:56:32
138,Hobart,AU,-42.8794,147.3294,38.12,87,20,3.0,few clouds,2021-08-01 20:56:32
139,Mvuma,ZW,-19.2792,30.5283,51.93,52,0,6.2,clear sky,2021-08-01 20:56:33
140,Matay,EG,28.419,30.7792,91.42,18,0,13.4,clear sky,2021-08-01 20:56:33
141,Nanortalik,GL,60.1432,-45.2371,49.64,77,100,11.25,light rain,2021-08-01 20:51:52
142,Cherskiy,RU,68.75,161.3,35.65,90,97,18.84,overcast clouds,2021-08-01 20:56:33
143,Khatanga,RU,71.9667,102.5,60.84,75,58,9.37,broken clouds,2021-08-01 20:56:34
144,Mangrol,IN,21.1167,70.1167,81.1,84,100,21.41,overcast clouds,2021-08-01 20:56:34
145,Tasiilaq,GL,65.6145,-37.6368,43.48,76,18,5.7,few clouds,2021-08-01 20:56:34
146,Pevek,RU,69.7008,170.3133,33.15,99,100,12.84,light snow,2021-08-01 20:56:35
147,Guatape,CO,6.2327,-75.1586,80.73,41,41,5.35,scattered clouds,2021-08-01 20:56:35
148,Kehychivka,UA,49.2866,35.7615,73.49,51,7,3.71,clear sky,2021-08-01 20:56:35
149,Lima,PE,-12.0432,-77.0282,69.91,71,90,4.61,overcast clouds,2021-08-01 20:53:49
150,Los Llanos De Aridane,ES,28.6585,-17.9182,69.55,72,20,17.27,few clouds,2021-08-01 20:56:36
151,Roscrea,IE,52.9511,-7.8017,55.78,83,54,4.52,broken clouds,2021-08-01 20:56:36
152,Thompson,CA,55.7435,-97.8558,82.56,34,40,12.66,scattered clouds,2021-08-01 20:53:03
153,Kijang,KR,35.2442,129.2139,80.33,84,74,4.34,broken clouds,2021-08-01 20:56:36
154,Pangody,RU,65.85,74.4859,59.34,65,100,12.39,overcast clouds,2021-08-01 20:56:37
155,Yekaterinovka,RU,52.0508,44.3451,70.86,62,12,4.05,few clouds,2021-08-01 20:56:37
156,Makungu,TZ,-8.7333,35.2833,54.84,80,15,2.64,few clouds,2021-08-01 20:56:37
157,Ostrovnoy,RU,68.0531,39.5131,48.94,89,15,8.57,few clouds,2021-08-01 20:56:38
158,Ratnagiri,IN,16.9833,73.3,79.5,84,100,16.04,overcast clouds,2021-08-01 20:56:38
159,Bocas Del Toro,PA,9.3333,-82.25,88.07,75,96,10.6,overcast clouds,2021-08-01 20:56:38
160,Bouna,CI,9.2667,-3.0,72.5,87,38,4.68,scattered clouds,2021-08-01 20:56:39
161,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,67.51,33,0,4.65,clear sky,2021-08-01 20:56:39
162,Barrow,US,71.2906,-156.7887,45.3,82,100,20.76,overcast clouds,2021-08-01 20:56:39
163,Noshiro,JP,40.2039,140.0242,75.0,89,1,5.1,clear sky,2021-08-01 20:56:40
164,Kasama,ZM,-10.2129,31.1808,53.22,83,2,4.65,clear sky,2021-08-01 20:56:40
165,Kutum,SD,14.2,24.6667,76.05,61,68,9.75,broken clouds,2021-08-01 20:52:19
166,Bubaque,GW,11.2833,-15.8333,79.38,82,84,19.6,light rain,2021-08-01 20:56:40
167,Ramjibanpur,IN,22.8333,87.6167,81.21,85,100,6.24,overcast clouds,2021-08-01 20:56:41
168,Airai,TL,-8.9266,125.4092,56.08,86,25,2.59,scattered clouds,2021-08-01 20:56:41
169,Constitucion,CL,-35.3333,-72.4167,59.29,59,0,11.92,clear sky,2021-08-01 20:56:41
170,Sao Filipe,CV,14.8961,-24.4956,76.03,76,11,8.03,few clouds,2021-08-01 20:56:42
171,Chifeng,CN,42.2683,118.9636,62.76,78,69,4.79,broken clouds,2021-08-01 20:56:42
172,Wuzhou,CN,23.4833,111.3167,77.5,93,97,1.72,overcast clouds,2021-08-01 20:56:42
173,Aykhal,RU,66.0,111.5,64.33,45,56,4.88,broken clouds,2021-08-01 20:56:43
174,Jasper,US,37.2001,-94.3502,85.01,67,32,1.01,scattered clouds,2021-08-01 20:56:43
175,Mar Del Plata,AR,-38.0023,-57.5575,48.09,30,90,1.01,fog,2021-08-01 20:56:43
176,Middle Island,US,40.8843,-72.9373,76.84,63,84,1.99,broken clouds,2021-08-01 20:56:43
177,San Patricio,US,28.017,-97.5169,99.32,44,99,16.13,overcast clouds,2021-08-01 20:56:44
178,Mana,GF,5.6592,-53.7767,80.46,81,67,8.41,broken clouds,2021-08-01 20:51:58
179,Bandarbeyla,SO,9.4942,50.8122,79.11,75,2,24.85,clear sky,2021-08-01 20:56:44
180,Salto,UY,-31.3833,-57.9667,62.76,51,20,5.75,few clouds,2021-08-01 20:51:54
181,Sharya,RU,58.3686,45.5144,65.3,73,97,4.56,light rain,2021-08-01 20:56:45
182,Jiazi,CN,22.8779,116.067,81.82,89,97,7.43,overcast clouds,2021-08-01 20:56:45
183,Iqaluit,CA,63.7506,-68.5145,53.33,81,90,3.0,overcast clouds,2021-08-01 20:56:45
184,Padang,ID,-0.9492,100.3543,74.79,92,98,5.79,overcast clouds,2021-08-01 20:56:45
185,Uyuni,BO,-20.4597,-66.825,46.06,22,84,9.44,broken clouds,2021-08-01 20:56:46
186,Puerto Quijarro,BO,-17.7833,-57.7667,86.29,19,0,5.66,clear sky,2021-08-01 20:56:46
187,Kodiak,US,57.79,-152.4072,54.91,88,90,9.22,haze,2021-08-01 20:52:19
188,Vostok,RU,46.4856,135.8833,64.24,86,26,2.8,scattered clouds,2021-08-01 20:56:47
189,Mareeba,AU,-17.0,145.4333,61.52,93,38,2.73,scattered clouds,2021-08-01 20:56:47
190,Longyearbyen,SJ,78.2186,15.6401,46.24,66,75,17.27,light rain,2021-08-01 20:56:47
191,Kruisfontein,ZA,-34.0033,24.7314,56.88,77,84,18.86,broken clouds,2021-08-01 20:56:47
192,Turukhansk,RU,65.8167,87.9833,53.73,84,30,8.3,scattered clouds,2021-08-01 20:56:48
193,Antofagasta,CL,-23.65,-70.4,58.28,71,26,5.7,scattered clouds,2021-08-01 20:56:48
194,Tiznit,MA,29.5833,-9.5,69.64,58,0,2.91,clear sky,2021-08-01 20:56:48
195,Mogzon,RU,51.7435,111.9606,49.91,94,48,2.59,scattered clouds,2021-08-01 20:56:49
196,La Sarre,CA,48.8002,-79.1996,63.99,53,97,10.63,overcast clouds,2021-08-01 20:56:49
197,Souillac,MU,-20.5167,57.5167,68.38,88,75,10.36,broken clouds,2021-08-01 20:56:49
198,Kamaishi,JP,39.2667,141.8833,75.76,94,14,7.96,few clouds,2021-08-01 20:56:50
199,Verkhnevilyuysk,RU,63.4453,120.3167,61.32,67,100,4.38,overcast clouds,2021-08-01 20:56:50
200,Waynesboro,US,38.0685,-78.8895,84.78,67,40,5.75,scattered clouds,2021-08-01 20:56:50
201,Bardiyah,LY,31.7561,25.0865,80.89,74,0,13.35,clear sky,2021-08-01 20:56:51
202,Scarborough,GB,54.2797,-0.4044,56.53,83,8,8.95,clear sky,2021-08-01 20:56:51
203,Iquique,CL,-20.2208,-70.1431,60.84,75,99,5.5,overcast clouds,2021-08-01 20:56:51
204,Kathu,TH,7.9178,98.3332,83.7,79,100,21.85,overcast clouds,2021-08-01 20:56:52
205,Dwarka,IN,22.2394,68.9678,81.52,82,100,22.17,overcast clouds,2021-08-01 20:56:52
206,Tuensang,IN,26.2833,94.8333,70.38,98,96,1.28,overcast clouds,2021-08-01 20:56:52
207,Celestun,MX,20.8667,-90.4,83.84,74,67,14.47,broken clouds,2021-08-01 20:56:53
208,Gallup,US,35.5281,-108.7426,79.56,56,87,1.01,overcast clouds,2021-08-01 20:56:53
209,Betioky,MG,-23.7167,44.3833,60.76,61,0,2.26,clear sky,2021-08-01 20:56:53
210,Nelson Bay,AU,-32.7167,152.15,54.0,61,99,7.7,overcast clouds,2021-08-01 20:56:53
211,Igrim,RU,63.1906,64.4162,57.27,94,92,3.74,overcast clouds,2021-08-01 20:56:54
212,Klaksvik,FO,62.2266,-6.589,49.12,83,50,9.46,scattered clouds,2021-08-01 20:56:54
213,Kaspiyskiy,RU,45.3929,47.3707,79.39,66,0,6.35,clear sky,2021-08-01 20:56:54
214,Carnarvon,AU,-24.8667,113.6333,50.07,63,0,10.36,clear sky,2021-08-01 20:56:55
215,Susuman,RU,62.7833,148.1667,44.53,58,9,11.59,clear sky,2021-08-01 20:56:55
216,Oxford,GB,51.7522,-1.256,62.06,88,40,1.01,scattered clouds,2021-08-01 20:55:00
217,Bethel,US,41.3712,-73.414,75.85,75,60,9.86,broken clouds,2021-08-01 20:56:55
218,Arona,ES,28.0996,-16.681,66.99,72,0,10.0,clear sky,2021-08-01 20:56:56
219,Asau,RO,46.4333,26.4,75.76,90,0,5.08,light rain,2021-08-01 20:56:56
220,Sur,OM,22.5667,59.5289,89.65,56,100,14.81,overcast clouds,2021-08-01 20:56:56
221,Labuhan,ID,-6.8844,112.2051,76.8,76,12,9.91,few clouds,2021-08-01 20:56:56
222,Slave Lake,CA,55.2834,-114.769,80.58,54,1,3.44,clear sky,2021-08-01 20:56:57
223,Labelle,US,26.7617,-81.4384,94.46,45,86,8.95,overcast clouds,2021-08-01 20:56:57
224,Paranhos,BR,-23.8928,-55.4311,64.67,59,37,1.19,scattered clouds,2021-08-01 20:56:57
225,Paris,FR,48.8534,2.3488,67.24,69,0,5.75,clear sky,2021-08-01 20:56:45
226,Laje,BR,-10.1833,-40.9667,69.33,60,100,14.14,overcast clouds,2021-08-01 20:56:58
227,Caruray,PH,10.3094,119.0128,80.58,79,85,10.33,overcast clouds,2021-08-01 20:56:58
228,Kilrush,IE,52.6397,-9.4833,56.95,77,69,10.09,broken clouds,2021-08-01 20:56:14
229,Armidale,AU,-30.5167,151.65,44.87,91,0,3.29,clear sky,2021-08-01 20:56:59
230,Pacific Grove,US,36.6177,-121.9166,83.61,74,30,5.99,scattered clouds,2021-08-01 20:56:59
231,Dondo,MZ,-19.6094,34.7431,62.11,83,0,4.52,clear sky,2021-08-01 20:56:59
232,Haines Junction,CA,60.7522,-137.5108,75.15,43,27,2.3,scattered clouds,2021-08-01 20:57:00
233,Narsaq,GL,60.9167,-46.05,54.0,63,100,4.0,overcast clouds,2021-08-01 20:57:00
234,Vila Velha,BR,-20.3297,-40.2925,72.97,63,0,9.22,clear sky,2021-08-01 20:57:00
235,Gat,IL,31.61,34.7642,85.41,55,0,3.78,clear sky,2021-08-01 20:57:01
236,Namibe,AO,-15.1961,12.1522,69.15,84,58,2.24,broken clouds,2021-08-01 20:57:01
237,Matara,LK,5.9485,80.5353,78.46,86,100,9.69,overcast clouds,2021-08-01 20:57:01
238,Abha,SA,18.2164,42.5053,67.82,88,20,0.0,few clouds,2021-08-01 20:57:02
239,Pisco,PE,-13.7,-76.2167,66.25,72,0,10.36,clear sky,2021-08-01 20:57:02
240,Yellowknife,CA,62.456,-114.3525,88.32,28,1,5.75,clear sky,2021-08-01 20:57:02
241,Waitati,NZ,-45.75,170.5667,49.8,78,99,7.63,overcast clouds,2021-08-01 20:57:03
242,Leningradskiy,RU,69.3833,178.4167,35.55,95,100,18.39,light rain,2021-08-01 20:57:03
243,Batagay-Alyta,RU,67.8006,130.4114,59.92,53,2,1.9,clear sky,2021-08-01 20:57:03
244,Chardara,KZ,41.2547,67.9692,76.48,26,62,5.03,broken clouds,2021-08-01 20:57:04
245,Gari,RU,59.4307,62.3497,56.05,94,2,7.07,clear sky,2021-08-01 20:57:04
246,Ormara,PK,25.2088,64.6357,81.45,85,97,16.22,overcast clouds,2021-08-01 20:57:04
247,Majene,ID,-3.5403,118.9707,76.86,87,68,7.65,broken clouds,2021-08-01 20:57:05
248,Victoria,HK,22.2855,114.1577,85.32,89,98,1.01,overcast clouds,2021-08-01 20:57:05
249,Kantunilkin,MX,21.0917,-87.45,90.95,45,89,3.51,overcast clouds,2021-08-01 20:57:05
250,Harper,LR,4.375,-7.7169,76.17,79,79,7.29,broken clouds,2021-08-01 20:57:06
251,Seoul,KR,37.5683,126.9778,76.6,94,90,4.61,light rain,2021-08-01 20:54:35
252,Bentiu,SS,9.2333,29.8333,71.08,94,78,1.43,light rain,2021-08-01 20:57:06
253,Srednekolymsk,RU,67.45,153.6833,38.32,72,100,10.51,overcast clouds,2021-08-01 20:57:06
254,Irpa Irpa,BO,-17.7167,-66.2667,60.8,65,90,5.37,overcast clouds,2021-08-01 20:57:07
255,Santa Fe,AR,-31.6333,-60.7,64.98,33,0,1.99,clear sky,2021-08-01 20:56:20
256,The Pas,CA,53.8251,-101.2541,80.62,41,1,6.13,haze,2021-08-01 20:57:07
257,Kampong Thum,KH,12.7111,104.8887,77.22,83,100,2.28,overcast clouds,2021-08-01 20:56:39
258,Stokmarknes,NO,68.5646,14.9108,49.5,81,75,10.36,broken clouds,2021-08-01 20:57:08
259,Guerrero Negro,MX,27.9769,-114.0611,85.08,52,3,13.35,clear sky,2021-08-01 20:57:08
260,Yar-Sale,RU,66.8333,70.8333,54.54,96,100,17.54,moderate rain,2021-08-01 20:57:08
261,Wanning,CN,18.8003,110.3967,80.71,88,100,10.27,overcast clouds,2021-08-01 20:57:08
262,Xinzhou,CN,38.4092,112.7333,60.94,66,5,1.3,clear sky,2021-08-01 20:57:09
263,Blackfoot,US,43.1905,-112.345,86.58,31,76,6.31,broken clouds,2021-08-01 20:57:09
